https://github.com/awesome-selfhosted/awesome-selfhosted ,  Awesome Selfhosted
https://github.com/n1trux/awesome-sysadmin ,  Awesome Sysadmin
https://github.com/cjbarber/ToolsOfTheTrade ,  ToolsOfTheTrade
https://github.com/alexmacarthur/local-docker-db ,  Local Docker DB
https://github.com/ferbs/webstack-micro ,  Webstack-micro
https://github.com/hexops/dockerfile ,  Dockerfile best practices
https://github.com/umiddelb/armhf/wiki/Get-Docker-up-and-running-on-the-RaspberryPi-%28ARMv6%29-in-three-steps ,  Get Docker up and running on the RaspberryPi in three steps
https://github.com/umiddelb/armhf/wiki/Installing,-running,-using-docker-on-armhf-%28ARMv7%29-devices ,  Installing, running, using Docker on armhf (ARMv7) devices
https://github.com/tomwillfixit/alpine-cvecheck ,  CVE Scanning Alpine images with Multi-stage builds in Docker 17.05
https://github.com/AonCyberLabs/Docker-Secure-Deployment-Guidelines ,  Docker Secure Deployment Guidelines
https://github.com/konstruktoid/Docker/blob/master/Security/CheatSheet.adoc ,  Docker Security Cheat Sheet
https://github.com/docker-library/official-images/issues/1448 ,  How CVE\'s are handled on Offical Docker Images
